Kod;Wyszczególnienie;Rok;Wartosc;Jednostka miary
3180000000;o charakterze kryminalnym;2004;;-
3180000000;o charakterze kryminalnym;2005;;-
3180000000;o charakterze kryminalnym;2006;;-
3180000000;o charakterze kryminalnym;2007;23698;-
3180000000;o charakterze kryminalnym;2008;22609;-
3180000000;o charakterze kryminalnym;2009;23852;-
3180000000;o charakterze kryminalnym;2010;23139;-
3180000000;o charakterze kryminalnym;2011;24138;-
3180000000;o charakterze kryminalnym;2012;24456;-
3180000000;o charakterze kryminalnym;2013;22943;-
3180000000;o charakterze kryminalnym;2014;17984;-
3180000000;o charakterze kryminalnym;2015;15375;-
3180000000;o charakterze gospodarczym;2002;;-
3180000000;o charakterze gospodarczym;2003;;-
3180000000;o charakterze gospodarczym;2004;;-
3180000000;o charakterze gospodarczym;2005;;-
3180000000;o charakterze gospodarczym;2006;;-
3180000000;o charakterze gospodarczym;2007;3957;-
3180000000;o charakterze gospodarczym;2008;5051;-
3180000000;o charakterze gospodarczym;2009;4551;-
3180000000;o charakterze gospodarczym;2010;3640;-
3180000000;o charakterze gospodarczym;2011;3820;-
3180000000;o charakterze gospodarczym;2012;3750;-
3180000000;o charakterze gospodarczym;2013;3588;-
3180000000;o charakterze gospodarczym;2014;3944;-
3180000000;o charakterze gospodarczym;2015;6793;-
3180000000;przeciwko życiu i zdrowiu;2002;1378;-
3180000000;przeciwko życiu i zdrowiu;2003;1395;-
3180000000;przeciwko życiu i zdrowiu;2004;1251;-
3180000000;przeciwko życiu i zdrowiu;2005;1311;-
3180000000;przeciwko życiu i zdrowiu;2006;1257;-
3180000000;przeciwko życiu i zdrowiu;2007;1416;-
3180000000;przeciwko życiu i zdrowiu;2008;1341;-
3180000000;przeciwko życiu i zdrowiu;2009;1326;-
3180000000;przeciwko życiu i zdrowiu;2010;1206;-
3180000000;przeciwko życiu i zdrowiu;2011;1228;-
3180000000;przeciwko życiu i zdrowiu;2012;1253;-
3180000000;przeciwko życiu i zdrowiu;2013;1104;-
3180000000;przeciwko życiu i zdrowiu;2014;932;-
3180000000;przeciwko życiu i zdrowiu;2015;957;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;1640;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;1716;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;1741;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1676;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1538;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;1598;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1559;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;1597;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;1386;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;1418;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;1410;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;1503;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;1123;-
3180000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;939;-
3180000000;przeciwko rodzinie i opiece;2002;1605;-
3180000000;przeciwko rodzinie i opiece;2003;1634;-
3180000000;przeciwko rodzinie i opiece;2004;1517;-
3180000000;przeciwko rodzinie i opiece;2005;1477;-
3180000000;przeciwko rodzinie i opiece;2006;1384;-
3180000000;przeciwko rodzinie i opiece;2007;1317;-
3180000000;przeciwko rodzinie i opiece;2008;1341;-
3180000000;przeciwko rodzinie i opiece;2009;1486;-
3180000000;przeciwko rodzinie i opiece;2010;1384;-
3180000000;przeciwko rodzinie i opiece;2011;1337;-
3180000000;przeciwko rodzinie i opiece;2012;1203;-
3180000000;przeciwko rodzinie i opiece;2013;1300;-
3180000000;przeciwko rodzinie i opiece;2014;1238;-
3180000000;przeciwko rodzinie i opiece;2015;1022;-
3180000000;przeciwko mieniu;2002;23063;-
3180000000;przeciwko mieniu;2003;23804;-
3180000000;przeciwko mieniu;2004;22958;-
3180000000;przeciwko mieniu;2005;20938;-
3180000000;przeciwko mieniu;2006;18817;-
3180000000;przeciwko mieniu;2007;17353;-
3180000000;przeciwko mieniu;2008;17479;-
3180000000;przeciwko mieniu;2009;17535;-
3180000000;przeciwko mieniu;2010;16827;-
3180000000;przeciwko mieniu;2011;18406;-
3180000000;przeciwko mieniu;2012;18217;-
3180000000;przeciwko mieniu;2013;16629;-
3180000000;przeciwko mieniu;2014;13289;-
3180000000;przeciwko mieniu;2015;14141;-
3180000000;drogowe;2002;13855;-
3180000000;drogowe;2003;12952;-
3180000000;drogowe;2004;12260;-
3180000000;drogowe;2005;10221;-
3180000000;drogowe;2006;10223;-
3180000000;drogowe;2007;8232;-
3180000000;drogowe;2008;8430;-
3180000000;drogowe;2009;7961;-
3180000000;drogowe;2010;7905;-
3180000000;drogowe;2011;8699;-
3180000000;drogowe;2012;8413;-
3180000000;drogowe;2013;7765;-
3180000000;drogowe;2014;4480;-
3180000000;drogowe;2015;4003;-
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;73,4;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;73;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;71,9;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;69,7;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;71,4;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;72,1;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;72,6;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;72,2;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;73,3;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;73,8;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;72,2;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;71,4;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;69,7;%
3180000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;71,6;%
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;20,93;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;19,72;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;18,05;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;18,14;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;18,43;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;17,34;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;18,23;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;17,92;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;16,76;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;13,11;-
3180000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
3200000000;ogółem;2002;34023;-
3200000000;ogółem;2003;36842;-
3200000000;ogółem;2004;36444;-
3200000000;ogółem;2005;31873;-
3200000000;ogółem;2006;27725;-
3200000000;ogółem;2007;26651;-
3200000000;ogółem;2008;25498;-
3200000000;ogółem;2009;25819;-
3200000000;ogółem;2010;24670;-
3200000000;ogółem;2011;25588;-
3200000000;ogółem;2012;25136;-
3200000000;ogółem;2013;22368;-
3200000000;ogółem;2014;18512;-
3200000000;ogółem;2015;17470;-
3200000000;ogółem, Polska = 100;2002;;%
3200000000;ogółem, Polska = 100;2003;;%
3200000000;ogółem, Polska = 100;2004;;%
3200000000;ogółem, Polska = 100;2005;2,3;%
3200000000;ogółem, Polska = 100;2006;2,2;%
3200000000;ogółem, Polska = 100;2007;2,3;%
3200000000;ogółem, Polska = 100;2008;2,4;%
3200000000;ogółem, Polska = 100;2009;2,3;%
3200000000;ogółem, Polska = 100;2010;2,2;%
3200000000;ogółem, Polska = 100;2011;2,2;%
3200000000;ogółem, Polska = 100;2012;2,2;%
3200000000;ogółem, Polska = 100;2013;2,1;%
3200000000;ogółem, Polska = 100;2014;2,1;%
3200000000;ogółem, Polska = 100;2015;2,2;%
3200000000;o charakterze kryminalnym;2002;;-
3200000000;o charakterze kryminalnym;2003;;-
3200000000;o charakterze kryminalnym;2004;;-
3200000000;o charakterze kryminalnym;2005;;-
3200000000;o charakterze kryminalnym;2006;;-
3200000000;o charakterze kryminalnym;2007;16932;-
3200000000;o charakterze kryminalnym;2008;15861;-
3200000000;o charakterze kryminalnym;2009;16086;-
3200000000;o charakterze kryminalnym;2010;15306;-
3200000000;o charakterze kryminalnym;2011;16387;-
3200000000;o charakterze kryminalnym;2012;16014;-
3200000000;o charakterze kryminalnym;2013;14084;-
3200000000;o charakterze kryminalnym;2014;12410;-
3200000000;o charakterze kryminalnym;2015;10811;-
3200000000;o charakterze gospodarczym;2002;;-
3200000000;o charakterze gospodarczym;2003;;-
3200000000;o charakterze gospodarczym;2004;;-
3200000000;o charakterze gospodarczym;2005;;-
3200000000;o charakterze gospodarczym;2006;;-
3200000000;o charakterze gospodarczym;2007;2452;-
3200000000;o charakterze gospodarczym;2008;2283;-
3200000000;o charakterze gospodarczym;2009;2561;-
3200000000;o charakterze gospodarczym;2010;3055;-
3200000000;o charakterze gospodarczym;2011;2451;-
3200000000;o charakterze gospodarczym;2012;2562;-
3200000000;o charakterze gospodarczym;2013;2363;-
3200000000;o charakterze gospodarczym;2014;2355;-
3200000000;o charakterze gospodarczym;2015;3223;-
3200000000;przeciwko życiu i zdrowiu;2002;1358;-
3200000000;przeciwko życiu i zdrowiu;2003;1325;-
3200000000;przeciwko życiu i zdrowiu;2004;1326;-
3200000000;przeciwko życiu i zdrowiu;2005;1174;-
3200000000;przeciwko życiu i zdrowiu;2006;1171;-
3200000000;przeciwko życiu i zdrowiu;2007;1189;-
3200000000;przeciwko życiu i zdrowiu;2008;1132;-
3200000000;przeciwko życiu i zdrowiu;2009;1015;-
3200000000;przeciwko życiu i zdrowiu;2010;941;-
3200000000;przeciwko życiu i zdrowiu;2011;1005;-
3200000000;przeciwko życiu i zdrowiu;2012;978;-
3200000000;przeciwko życiu i zdrowiu;2013;841;-
3200000000;przeciwko życiu i zdrowiu;2014;789;-
3200000000;przeciwko życiu i zdrowiu;2015;619;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;1282;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;1381;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;1329;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1114;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1021;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;925;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;941;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;921;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;784;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;843;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;869;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;822;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;705;-
3200000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;644;-
3200000000;przeciwko rodzinie i opiece;2002;1079;-
3200000000;przeciwko rodzinie i opiece;2003;1050;-
3200000000;przeciwko rodzinie i opiece;2004;1002;-
3200000000;przeciwko rodzinie i opiece;2005;946;-
3200000000;przeciwko rodzinie i opiece;2006;954;-
3200000000;przeciwko rodzinie i opiece;2007;926;-
3200000000;przeciwko rodzinie i opiece;2008;929;-
3200000000;przeciwko rodzinie i opiece;2009;923;-
3200000000;przeciwko rodzinie i opiece;2010;791;-
3200000000;przeciwko rodzinie i opiece;2011;786;-
3200000000;przeciwko rodzinie i opiece;2012;741;-
3200000000;przeciwko rodzinie i opiece;2013;728;-
3200000000;przeciwko rodzinie i opiece;2014;866;-
3200000000;przeciwko rodzinie i opiece;2015;734;-
3200000000;przeciwko mieniu;2002;16311;-
3200000000;przeciwko mieniu;2003;19302;-
3200000000;przeciwko mieniu;2004;18933;-
3200000000;przeciwko mieniu;2005;15161;-
3200000000;przeciwko mieniu;2006;12633;-
3200000000;przeciwko mieniu;2007;12263;-
3200000000;przeciwko mieniu;2008;11475;-
3200000000;przeciwko mieniu;2009;11940;-
3200000000;przeciwko mieniu;2010;11904;-
3200000000;przeciwko mieniu;2011;12393;-
3200000000;przeciwko mieniu;2012;11963;-
3200000000;przeciwko mieniu;2013;10715;-
3200000000;przeciwko mieniu;2014;9286;-
3200000000;przeciwko mieniu;2015;8706;-
3200000000;drogowe;2002;6817;-
3200000000;drogowe;2003;7181;-
3200000000;drogowe;2004;7516;-
3200000000;drogowe;2005;7636;-
3200000000;drogowe;2006;6708;-
3200000000;drogowe;2007;5857;-
3200000000;drogowe;2008;5775;-
3200000000;drogowe;2009;5696;-
3200000000;drogowe;2010;5152;-
3200000000;drogowe;2011;5577;-
3200000000;drogowe;2012;5457;-
3200000000;drogowe;2013;5149;-
3200000000;drogowe;2014;2999;-
3200000000;drogowe;2015;2599;-
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;66;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;64,1;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;66,6;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;67,3;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;69,1;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;68,7;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;69;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;68,7;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;69;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;70,3;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;70,1;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;69;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;65,6;%
3200000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;65,4;%
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;26,54;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;23,15;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;22,31;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;21,39;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;21,68;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;20,49;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;21,29;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;20,95;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;18,69;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;15,51;-
3200000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
3260000000;ogółem;2002;39063;-
3260000000;ogółem;2003;42565;-
3260000000;ogółem;2004;42462;-
3260000000;ogółem;2005;39944;-
3260000000;ogółem;2006;41074;-
3260000000;ogółem;2007;40561;-
3260000000;ogółem;2008;34606;-
3260000000;ogółem;2009;35619;-
3260000000;ogółem;2010;33382;-
3260000000;ogółem;2011;34321;-
3260000000;ogółem;2012;31691;-
3260000000;ogółem;2013;29201;-
3260000000;ogółem;2014;25476;-
3260000000;ogółem;2015;24749;-
3260000000;ogółem, Polska = 100;2002;;%
3260000000;ogółem, Polska = 100;2003;;%
3260000000;ogółem, Polska = 100;2004;;%
3260000000;ogółem, Polska = 100;2005;2,9;%
3260000000;ogółem, Polska = 100;2006;3,2;%
3260000000;ogółem, Polska = 100;2007;3,5;%
3260000000;ogółem, Polska = 100;2008;3,2;%
3260000000;ogółem, Polska = 100;2009;3,2;%
3260000000;ogółem, Polska = 100;2010;2,9;%
3260000000;ogółem, Polska = 100;2011;3;%
3260000000;ogółem, Polska = 100;2012;2,8;%
3260000000;ogółem, Polska = 100;2013;2,8;%
3260000000;ogółem, Polska = 100;2014;2,9;%
3260000000;ogółem, Polska = 100;2015;3,1;%
3260000000;o charakterze kryminalnym;2002;;-
3260000000;o charakterze kryminalnym;2003;;-
3260000000;o charakterze kryminalnym;2004;;-
3260000000;o charakterze kryminalnym;2005;;-
3260000000;o charakterze kryminalnym;2006;;-
3260000000;o charakterze kryminalnym;2007;22620;-
3260000000;o charakterze kryminalnym;2008;17599;-
3260000000;o charakterze kryminalnym;2009;18725;-
3260000000;o charakterze kryminalnym;2010;17953;-
3260000000;o charakterze kryminalnym;2011;17453;-
3260000000;o charakterze kryminalnym;2012;17327;-
3260000000;o charakterze kryminalnym;2013;16241;-
3260000000;o charakterze kryminalnym;2014;14709;-
3260000000;o charakterze kryminalnym;2015;12299;-
3260000000;o charakterze gospodarczym;2002;;-
3260000000;o charakterze gospodarczym;2003;;-
3260000000;o charakterze gospodarczym;2004;;-
3260000000;o charakterze gospodarczym;2005;;-
3260000000;o charakterze gospodarczym;2006;;-
3260000000;o charakterze gospodarczym;2007;10165;-
3260000000;o charakterze gospodarczym;2008;9047;-
3260000000;o charakterze gospodarczym;2009;9108;-
3260000000;o charakterze gospodarczym;2010;7227;-
3260000000;o charakterze gospodarczym;2011;7820;-
3260000000;o charakterze gospodarczym;2012;6990;-
3260000000;o charakterze gospodarczym;2013;7178;-
3260000000;o charakterze gospodarczym;2014;7425;-
3260000000;o charakterze gospodarczym;2015;9315;-
3260000000;przeciwko życiu i zdrowiu;2002;1316;-
3260000000;przeciwko życiu i zdrowiu;2003;1206;-
3260000000;przeciwko życiu i zdrowiu;2004;1161;-
3260000000;przeciwko życiu i zdrowiu;2005;1051;-
3260000000;przeciwko życiu i zdrowiu;2006;954;-
3260000000;przeciwko życiu i zdrowiu;2007;995;-
3260000000;przeciwko życiu i zdrowiu;2008;943;-
3260000000;przeciwko życiu i zdrowiu;2009;879;-
3260000000;przeciwko życiu i zdrowiu;2010;794;-
3260000000;przeciwko życiu i zdrowiu;2011;842;-
3260000000;przeciwko życiu i zdrowiu;2012;832;-
3260000000;przeciwko życiu i zdrowiu;2013;742;-
3260000000;przeciwko życiu i zdrowiu;2014;612;-
3260000000;przeciwko życiu i zdrowiu;2015;510;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2002;1579;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2003;1712;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2004;1503;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2005;1325;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2006;1282;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2007;1200;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2008;1212;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2009;921;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2010;910;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2011;812;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2012;885;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2013;770;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2014;716;-
3260000000;przeciwko wolności, wolności sumienia i wyznania, wolności seksualnej i obyczajności;2015;722;-
3260000000;przeciwko rodzinie i opiece;2002;1833;-
3260000000;przeciwko rodzinie i opiece;2003;2012;-
3260000000;przeciwko rodzinie i opiece;2004;1720;-
3260000000;przeciwko rodzinie i opiece;2005;1332;-
3260000000;przeciwko rodzinie i opiece;2006;1360;-
3260000000;przeciwko rodzinie i opiece;2007;1193;-
3260000000;przeciwko rodzinie i opiece;2008;1124;-
3260000000;przeciwko rodzinie i opiece;2009;1267;-
3260000000;przeciwko rodzinie i opiece;2010;1314;-
3260000000;przeciwko rodzinie i opiece;2011;1230;-
3260000000;przeciwko rodzinie i opiece;2012;1167;-
3260000000;przeciwko rodzinie i opiece;2013;1363;-
3260000000;przeciwko rodzinie i opiece;2014;1277;-
3260000000;przeciwko rodzinie i opiece;2015;1025;-
3260000000;przeciwko mieniu;2002;20454;-
3260000000;przeciwko mieniu;2003;22563;-
3260000000;przeciwko mieniu;2004;23689;-
3260000000;przeciwko mieniu;2005;21687;-
3260000000;przeciwko mieniu;2006;20127;-
3260000000;przeciwko mieniu;2007;18296;-
3260000000;przeciwko mieniu;2008;15563;-
3260000000;przeciwko mieniu;2009;16267;-
3260000000;przeciwko mieniu;2010;13395;-
3260000000;przeciwko mieniu;2011;13394;-
3260000000;przeciwko mieniu;2012;12305;-
3260000000;przeciwko mieniu;2013;13406;-
3260000000;przeciwko mieniu;2014;9370;-
3260000000;przeciwko mieniu;2015;11331;-
3260000000;drogowe;2002;5275;-
3260000000;drogowe;2003;5857;-
3260000000;drogowe;2004;6301;-
3260000000;drogowe;2005;6860;-
3260000000;drogowe;2006;7332;-
3260000000;drogowe;2007;6388;-
3260000000;drogowe;2008;6353;-
3260000000;drogowe;2009;6180;-
3260000000;drogowe;2010;6184;-
3260000000;drogowe;2011;7363;-
3260000000;drogowe;2012;6120;-
3260000000;drogowe;2013;4795;-
3260000000;drogowe;2014;2665;-
3260000000;drogowe;2015;2338;-
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2002;65,8;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2003;67,6;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2004;67,4;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2005;68,5;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2006;73,1;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2007;77,8;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2008;77,3;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2009;79,1;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2010;78,4;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2011;79,9;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2012;77,4;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2013;75,1;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2014;72,3;%
3260000000;wskaźnik wykrywalności sprawców przestępstw stwierdzonych przez Policję;2015;76,4;%
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2002;;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2003;;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2004;;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2005;31,05;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2006;32,04;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2007;31,75;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2008;27,17;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2009;28,02;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2010;25,98;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2011;26,81;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2012;24,85;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2013;22,99;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2014;20,13;-
3260000000;przestępstwa stwierdzone przez Policję na 1000 mieszkańców;2015;;-
4080000000;ogółem;2002;43211;-
4080000000;ogółem;2003;43322;-
4080000000;ogółem;2004;42234;-
4080000000;ogółem;2005;39483;-
4080000000;ogółem;2006;38752;-
4080000000;ogółem;2007;38386;-
4080000000;ogółem;2008;37913;-
4080000000;ogółem;2009;37395;-
4080000000;ogółem;2010;39230;-
4080000000;ogółem;2011;41065;-
4080000000;ogółem;2012;38692;-
4080000000;ogółem;2013;38242;-
4080000000;ogółem;2014;29736;-
4080000000;ogółem;2015;26949;-
4080000000;ogółem, Polska = 100;2002;;%
4080000000;ogółem, Polska = 100;2003;;%
4080000000;ogółem, Polska = 100;2004;;%
4080000000;ogółem, Polska = 100;2005;2,9;%
4080000000;ogółem, Polska = 100;2006;3;%
4080000000;ogółem, Polska = 100;2007;3,3;%
4080000000;ogółem, Polska = 100;2008;3,5;%
4080000000;ogółem, Polska = 100;2009;3,3;%
4080000000;ogółem, Polska = 100;2010;3,4;%
4080000000;ogółem, Polska = 100;2011;3,5;%
4080000000;ogółem, Polska = 100;2012;3,5;%
4080000000;ogółem, Polska = 100;2013;3,6;%
4080000000;ogółem, Polska = 100;2014;3,4;%
4080000000;ogółem, Polska = 100;2015;3,4;%
4080000000;o charakterze kryminalnym;2002;;-
4080000000;o charakterze kryminalnym;2003;;-
4080000000;o charakterze kryminalnym;2004;;-
4080000000;o charakterze kryminalnym;2005;;-
4080000000;o charakterze kryminalnym;2006;;-
4080000000;o charakterze kryminalnym;2007;23952;-
4080000000;o charakterze kryminalnym;2008;22323;-
4080000000;o charakterze kryminalnym;2009;22182;-
