Kod;Typy szkół;Rok;Wartosc;Jednostka miary
6040000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2010;26;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2011;25;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2012;26;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2013;27;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2014;26;osoba
6040000000;szkoły ogólnokształcące dla dorosłych;2015;24;osoba
6040000000;licea ogólnokształcące dla dorosłych;2010;26;osoba
6040000000;licea ogólnokształcące dla dorosłych;2011;24;osoba
6040000000;licea ogólnokształcące dla dorosłych;2012;29;osoba
6040000000;licea ogólnokształcące dla dorosłych;2013;27;osoba
6040000000;licea ogólnokształcące dla dorosłych;2014;26;osoba
6040000000;licea ogólnokształcące dla dorosłych;2015;24;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;26;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;26;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;20;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;18;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
6040000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
6220000000;ogółem;2010;26;osoba
6220000000;ogółem;2011;26;osoba
6220000000;ogółem;2012;26;osoba
6220000000;ogółem;2013;27;osoba
6220000000;ogółem;2014;2;osoba
6220000000;ogółem;2015;2;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2010;27;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2012;27;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2013;27;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
6220000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;27;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;27;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;27;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;27;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;27;osoba
6220000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2010;5;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2011;6;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2012;5;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2013;6;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2014;6;osoba
6220000000;licea ogólnokształcące specjalne dla młodzieży;2015;6;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;0;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;0;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;25;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;10;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;11;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;9;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
6220000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2010;25;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2011;24;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2012;25;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2013;27;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2014;25;osoba
6220000000;szkoły ogólnokształcące dla dorosłych;2015;26;osoba
6220000000;licea ogólnokształcące dla dorosłych;2010;23;osoba
6220000000;licea ogólnokształcące dla dorosłych;2011;23;osoba
6220000000;licea ogólnokształcące dla dorosłych;2012;26;osoba
6220000000;licea ogólnokształcące dla dorosłych;2013;27;osoba
6220000000;licea ogólnokształcące dla dorosłych;2014;25;osoba
6220000000;licea ogólnokształcące dla dorosłych;2015;26;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;26;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;25;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;20;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;17;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
6220000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
6280000000;ogółem;2010;28;osoba
6280000000;ogółem;2011;27;osoba
6280000000;ogółem;2012;27;osoba
6280000000;ogółem;2013;27;osoba
6280000000;ogółem;2014;2;osoba
6280000000;ogółem;2015;2;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2010;27;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2011;27;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2012;26;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2013;26;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2014;26;osoba
6280000000;szkoły ogólnokształcące dla młodzieży;2015;26;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2010;27;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2011;27;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2012;26;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2013;26;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2014;26;osoba
6280000000;licea ogólnokształcące dla młodzieży bez specjalnych;2015;26;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2010;0;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2011;0;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2012;6;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2013;7;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2014;6;osoba
6280000000;licea ogólnokształcące specjalne dla młodzieży;2015;6;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2010;23;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2011;23;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2012;20;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2013;0;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2014;;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży (bez specjalnych);2015;;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2010;13;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2011;10;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2012;7;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2013;0;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2014;;osoba
6280000000;uzupełniające licea ogólnokształcące dla młodzieży specjalne;2015;;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2010;30;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2011;28;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2012;28;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2013;29;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2014;27;osoba
6280000000;szkoły ogólnokształcące dla dorosłych;2015;26;osoba
6280000000;licea ogólnokształcące dla dorosłych;2010;29;osoba
6280000000;licea ogólnokształcące dla dorosłych;2011;28;osoba
6280000000;licea ogólnokształcące dla dorosłych;2012;29;osoba
6280000000;licea ogólnokształcące dla dorosłych;2013;29;osoba
6280000000;licea ogólnokształcące dla dorosłych;2014;27;osoba
6280000000;licea ogólnokształcące dla dorosłych;2015;26;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2010;30;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2011;29;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2012;23;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2013;23;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2014;;osoba
6280000000;uzupełniające licea ogólnokształcące dla dorosłych;2015;;osoba
